scenario,standard,param_name,param_value,rng_run,flow_id,src,dst,txPkts,rxPkts,lost,lossRate_pct,meanDelay_ms,jitter_ms
background,80211be,nBackground,0,2,1,192.168.1.4:49153,192.168.1.1:9,781,781,0,0,0.066349,0.00310372
background,80211be,nBackground,0,2,2,192.168.1.2:49153,192.168.1.1:9,930,930,0,0,0.0666264,0.00374515
background,80211be,nBackground,0,2,3,192.168.1.5:49153,192.168.1.1:9,823,823,0,0,0.0730597,0.00672903
background,80211be,nBackground,0,2,4,192.168.1.3:49153,192.168.1.1:9,896,896,0,0,0.0682776,0.00752578
background,80211be,nBackground,0,2,5,192.168.1.6:49153,192.168.1.1:9,773,773,0,0,0.0727089,0.00701121
background,80211be,nBackground,0,3,1,192.168.1.2:49153,192.168.1.1:9,924,924,0,0,0.0674883,0.00563837
background,80211be,nBackground,0,3,2,192.168.1.4:49153,192.168.1.1:9,938,938,0,0,0.0728744,0.00925279
background,80211be,nBackground,0,3,3,192.168.1.5:49153,192.168.1.1:9,921,921,0,0,0.0660612,0.00283431
background,80211be,nBackground,0,3,4,192.168.1.6:49153,192.168.1.1:9,806,806,0,0,0.0669207,0.00456695
background,80211be,nBackground,0,3,5,192.168.1.3:49153,192.168.1.1:9,880,880,0,0,0.0719087,0.00833613
background,80211be,nBackground,0,4,1,192.168.1.5:49153,192.168.1.1:9,854,854,0,0,0.0731834,0.0065702
background,80211be,nBackground,0,4,2,192.168.1.6:49153,192.168.1.1:9,973,973,0,0,0.0713151,0.00482277
background,80211be,nBackground,0,4,3,192.168.1.3:49153,192.168.1.1:9,956,956,0,0,0.0669521,0.00507775
background,80211be,nBackground,0,4,4,192.168.1.4:49153,192.168.1.1:9,861,861,0,0,0.0669028,0.00372804
background,80211be,nBackground,0,4,5,192.168.1.2:49153,192.168.1.1:9,852,852,0,0,0.0704462,0.00640097
background,80211be,nBackground,0,5,1,192.168.1.2:49153,192.168.1.1:9,714,714,0,0,0.0673299,0.00519634
background,80211be,nBackground,0,5,2,192.168.1.6:49153,192.168.1.1:9,798,798,0,0,0.0670804,0.00504552
background,80211be,nBackground,0,5,3,192.168.1.4:49153,192.168.1.1:9,864,864,0,0,0.0680267,0.00452765
background,80211be,nBackground,0,5,4,192.168.1.3:49153,192.168.1.1:9,884,884,0,0,0.0681079,0.00578133
background,80211be,nBackground,0,5,5,192.168.1.5:49153,192.168.1.1:9,867,867,0,0,0.0661852,0.00302516
background,80211be,nBackground,0,6,1,192.168.1.4:49153,192.168.1.1:9,948,948,0,0,0.0673308,0.00412992
background,80211be,nBackground,0,6,2,192.168.1.5:49153,192.168.1.1:9,771,771,0,0,0.067048,0.00379011
background,80211be,nBackground,0,6,3,192.168.1.6:49153,192.168.1.1:9,894,894,0,0,0.0667296,0.00365958
background,80211be,nBackground,0,6,4,192.168.1.2:49153,192.168.1.1:9,862,862,0,0,0.067165,0.00457996
background,80211be,nBackground,0,6,5,192.168.1.3:49153,192.168.1.1:9,829,829,0,0,0.0669455,0.00408936
background,80211be,nBackground,0,7,1,192.168.1.3:49153,192.168.1.1:9,854,854,0,0,0.0665975,0.00327265
background,80211be,nBackground,0,7,2,192.168.1.5:49153,192.168.1.1:9,936,936,0,0,0.067516,0.00582744
background,80211be,nBackground,0,7,3,192.168.1.6:49153,192.168.1.1:9,894,894,0,0,0.0673876,0.005186
background,80211be,nBackground,0,7,4,192.168.1.2:49153,192.168.1.1:9,957,957,0,0,0.0712504,0.00484561
background,80211be,nBackground,0,7,5,192.168.1.4:49153,192.168.1.1:9,822,822,0,0,0.0676663,0.00567319
background,80211be,nBackground,0,8,1,192.168.1.3:49153,192.168.1.1:9,940,940,0,0,0.0685764,0.00701777
background,80211be,nBackground,0,8,2,192.168.1.6:49153,192.168.1.1:9,781,781,0,0,0.0661097,0.00300369
background,80211be,nBackground,0,8,3,192.168.1.2:49153,192.168.1.1:9,858,858,0,0,0.0743161,0.00621106
background,80211be,nBackground,0,8,4,192.168.1.4:49153,192.168.1.1:9,1022,1022,0,0,0.0679709,0.00510148
background,80211be,nBackground,0,8,5,192.168.1.5:49153,192.168.1.1:9,973,973,0,0,0.0690739,0.00530723
background,80211be,nBackground,0,9,1,192.168.1.3:49153,192.168.1.1:9,808,808,0,0,0.0724005,0.00585065
background,80211be,nBackground,0,9,2,192.168.1.6:49153,192.168.1.1:9,948,948,0,0,0.0734759,0.0074422
background,80211be,nBackground,0,9,3,192.168.1.4:49153,192.168.1.1:9,944,944,0,0,0.0754145,0.00852209
background,80211be,nBackground,0,9,4,192.168.1.5:49153,192.168.1.1:9,907,907,0,0,0.0753397,0.0070297
background,80211be,nBackground,0,9,5,192.168.1.2:49153,192.168.1.1:9,958,958,0,0,0.069246,0.00783748
background,80211be,nBackground,0,10,1,192.168.1.4:49153,192.168.1.1:9,927,927,0,0,0.0668157,0.00412783
background,80211be,nBackground,0,10,2,192.168.1.6:49153,192.168.1.1:9,848,848,0,0,0.0819805,0.00924368
background,80211be,nBackground,0,10,3,192.168.1.2:49153,192.168.1.1:9,844,844,0,0,0.0667029,0.00398857
background,80211be,nBackground,0,10,4,192.168.1.5:49153,192.168.1.1:9,782,782,0,0,0.0746555,0.00662929
background,80211be,nBackground,0,10,5,192.168.1.3:49153,192.168.1.1:9,973,973,0,0,0.0678422,0.00512091
background,80211be,nBackground,1,1,1,192.168.1.6:49153,192.168.1.1:9,983,983,0,0,0.0693241,0.00870239
background,80211be,nBackground,1,1,2,192.168.1.2:49153,192.168.1.1:9,914,914,0,0,0.0687787,0.00761406
background,80211be,nBackground,1,1,3,192.168.1.3:49153,192.168.1.1:9,860,860,0,0,0.0729184,0.0132347
background,80211be,nBackground,1,1,4,192.168.1.5:49153,192.168.1.1:9,824,824,0,0,0.070236,0.0107467
background,80211be,nBackground,1,1,5,192.168.1.4:49153,192.168.1.1:9,875,875,0,0,0.0718361,0.0100749
background,80211be,nBackground,1,2,1,192.168.1.2:49153,192.168.1.1:9,969,969,0,0,0.0724952,0.0111823
background,80211be,nBackground,1,2,2,192.168.1.3:49153,192.168.1.1:9,863,863,0,0,0.0736819,0.0115751
background,80211be,nBackground,1,2,4,192.168.1.5:49153,192.168.1.1:9,906,906,0,0,0.0682818,0.00726738
background,80211be,nBackground,1,2,5,192.168.1.4:49153,192.168.1.1:9,835,835,0,0,0.0702707,0.0107734
background,80211be,nBackground,1,2,6,192.168.1.6:49153,192.168.1.1:9,830,830,0,0,0.0747867,0.0115028
background,80211be,nBackground,1,3,1,192.168.1.3:49153,192.168.1.1:9,887,887,0,0,0.0696485,0.00715337
background,80211be,nBackground,1,3,2,192.168.1.4:49153,192.168.1.1:9,949,949,0,0,0.0735929,0.0106625
background,80211be,nBackground,1,3,3,192.168.1.5:49153,192.168.1.1:9,909,909,0,0,0.0669272,0.00416928
background,80211be,nBackground,1,3,5,192.168.1.2:49153,192.168.1.1:9,818,818,0,0,0.0685006,0.00648494
background,80211be,nBackground,1,3,6,192.168.1.6:49153,192.168.1.1:9,914,914,0,0,0.0723619,0.00815978
background,80211be,nBackground,1,4,1,192.168.1.3:49153,192.168.1.1:9,972,972,0,0,0.0682296,0.00555165
background,80211be,nBackground,1,4,2,192.168.1.4:49153,192.168.1.1:9,860,860,0,0,0.0682614,0.00715842
background,80211be,nBackground,1,4,3,192.168.1.6:49153,192.168.1.1:9,891,891,0,0,0.0704543,0.00572918
background,80211be,nBackground,1,4,4,192.168.1.5:49153,192.168.1.1:9,837,837,0,0,0.0705886,0.00814364
background,80211be,nBackground,1,4,5,192.168.1.2:49153,192.168.1.1:9,949,949,0,0,0.0782094,0.0109359
background,80211be,nBackground,1,5,1,192.168.1.4:49153,192.168.1.1:9,866,866,0,0,0.0698083,0.0100445
background,80211be,nBackground,1,5,2,192.168.1.6:49153,192.168.1.1:9,807,807,0,0,0.0702463,0.00963027
background,80211be,nBackground,1,5,3,192.168.1.2:49153,192.168.1.1:9,870,870,0,0,0.0688835,0.00743889
background,80211be,nBackground,1,5,4,192.168.1.5:49153,192.168.1.1:9,793,793,0,0,0.0702262,0.00733185
background,80211be,nBackground,1,5,6,192.168.1.3:49153,192.168.1.1:9,819,819,0,0,0.0689541,0.00660812
background,80211be,nBackground,1,6,1,192.168.1.2:49153,192.168.1.1:9,884,884,0,0,0.068478,0.00455488
background,80211be,nBackground,1,6,2,192.168.1.5:49153,192.168.1.1:9,901,901,0,0,0.0694242,0.0055126
background,80211be,nBackground,1,6,3,192.168.1.6:49153,192.168.1.1:9,794,794,0,0,0.0679224,0.00627449
background,80211be,nBackground,1,6,4,192.168.1.4:49153,192.168.1.1:9,801,801,0,0,0.0716123,0.00841976
background,80211be,nBackground,1,6,5,192.168.1.3:49153,192.168.1.1:9,794,794,0,0,0.0684233,0.00721044
background,80211be,nBackground,1,7,1,192.168.1.5:49153,192.168.1.1:9,945,945,0,0,0.0689778,0.00605775
background,80211be,nBackground,1,7,3,192.168.1.3:49153,192.168.1.1:9,973,973,0,0,0.0786901,0.0157375
background,80211be,nBackground,1,7,4,192.168.1.6:49153,192.168.1.1:9,849,849,0,0,0.0754789,0.0121351
background,80211be,nBackground,1,7,5,192.168.1.2:49153,192.168.1.1:9,888,888,0,0,0.0766283,0.0102767
background,80211be,nBackground,1,7,6,192.168.1.4:49153,192.168.1.1:9,872,872,0,0,0.0760339,0.0153042
background,80211be,nBackground,1,8,2,192.168.1.2:49153,192.168.1.1:9,781,781,0,0,0.081918,0.0111719
background,80211be,nBackground,1,8,3,192.168.1.5:49153,192.168.1.1:9,859,859,0,0,0.0679011,0.00621665
background,80211be,nBackground,1,8,4,192.168.1.3:49153,192.168.1.1:9,920,920,0,0,0.0698312,0.0074739
background,80211be,nBackground,1,8,5,192.168.1.4:49153,192.168.1.1:9,809,809,0,0,0.0734119,0.00792332
background,80211be,nBackground,1,8,6,192.168.1.6:49153,192.168.1.1:9,802,802,0,0,0.0672031,0.00466816
background,80211be,nBackground,1,9,1,192.168.1.2:49153,192.168.1.1:9,727,727,0,0,0.0702005,0.0108369
background,80211be,nBackground,1,9,2,192.168.1.5:49153,192.168.1.1:9,867,867,0,0,0.0679967,0.00611182
background,80211be,nBackground,1,9,3,192.168.1.3:49153,192.168.1.1:9,902,902,0,0,0.0710817,0.00898684
background,80211be,nBackground,1,9,4,192.168.1.6:49153,192.168.1.1:9,868,868,0,0,0.0720186,0.00650844
background,80211be,nBackground,1,9,6,192.168.1.4:49153,192.168.1.1:9,971,971,0,0,0.0718212,0.00943451
background,80211be,nBackground,1,10,2,192.168.1.5:49153,192.168.1.1:9,841,841,0,0,0.0837245,0.0152781
background,80211be,nBackground,1,10,3,192.168.1.3:49153,192.168.1.1:9,904,904,0,0,0.0700888,0.00900253
background,80211be,nBackground,1,10,4,192.168.1.4:49153,192.168.1.1:9,870,870,0,0,0.069134,0.00811468
background,80211be,nBackground,1,10,5,192.168.1.2:49153,192.168.1.1:9,857,857,0,0,0.0689713,0.0074874
background,80211be,nBackground,1,10,6,192.168.1.6:49153,192.168.1.1:9,947,947,0,0,0.0756391,0.0111785
background,80211be,nBackground,2,1,1,192.168.1.6:49153,192.168.1.1:9,856,856,0,0,0.0707614,0.011443
background,80211be,nBackground,2,1,3,192.168.1.3:49153,192.168.1.1:9,1016,1016,0,0,0.0689292,0.00810262
background,80211be,nBackground,2,1,4,192.168.1.2:49153,192.168.1.1:9,889,889,0,0,0.0721885,0.0139742
background,80211be,nBackground,2,1,5,192.168.1.4:49153,192.168.1.1:9,911,911,0,0,0.0709276,0.0122046
background,80211be,nBackground,2,1,7,192.168.1.5:49153,192.168.1.1:9,866,866,0,0,0.0757526,0.0143349
background,80211be,nBackground,2,2,1,192.168.1.3:49153,192.168.1.1:9,870,870,0,0,0.0711246,0.00663905
background,80211be,nBackground,2,2,3,192.168.1.5:49153,192.168.1.1:9,903,903,0,0,0.0689925,0.00847893
background,80211be,nBackground,2,2,4,192.168.1.2:49153,192.168.1.1:9,833,833,0,0,0.0775223,0.0153126
background,80211be,nBackground,2,2,5,192.168.1.4:49153,192.168.1.1:9,953,953,0,0,0.070237,0.0108979
background,80211be,nBackground,2,2,6,192.168.1.6:49153,192.168.1.1:9,812,812,0,0,0.0684061,0.00629429
background,80211be,nBackground,2,3,1,192.168.1.5:49153,192.168.1.1:9,846,846,0,0,0.0734464,0.0146417
background,80211be,nBackground,2,3,2,192.168.1.6:49153,192.168.1.1:9,795,795,0,0,0.0721772,0.0109322
background,80211be,nBackground,2,3,3,192.168.1.3:49153,192.168.1.1:9,826,825,0,0,0.0719109,0.0136626
background,80211be,nBackground,2,3,5,192.168.1.4:49153,192.168.1.1:9,964,964,0,0,0.0732533,0.0104815
background,80211be,nBackground,2,3,6,192.168.1.2:49153,192.168.1.1:9,939,939,0,0,0.0690353,0.00844802
background,80211be,nBackground,2,4,2,192.168.1.6:49153,192.168.1.1:9,939,939,0,0,0.0783474,0.0128753
background,80211be,nBackground,2,4,3,192.168.1.2:49153,192.168.1.1:9,795,795,0,0,0.0719883,0.0139537
background,80211be,nBackground,2,4,4,192.168.1.3:49153,192.168.1.1:9,986,986,0,0,0.0714567,0.011045
background,80211be,nBackground,2,4,5,192.168.1.4:49153,192.168.1.1:9,883,883,0,0,0.069773,0.00924927
background,80211be,nBackground,2,4,6,192.168.1.5:49153,192.168.1.1:9,865,865,0,0,0.0757166,0.0136749
background,80211be,nBackground,2,5,2,192.168.1.3:49153,192.168.1.1:9,885,885,0,0,0.072544,0.0155793
background,80211be,nBackground,2,5,3,192.168.1.2:49153,192.168.1.1:9,820,820,0,0,0.0701902,0.00914029
background,80211be,nBackground,2,5,5,192.168.1.4:49153,192.168.1.1:9,817,817,0,0,0.0687236,0.007981
background,80211be,nBackground,2,5,6,192.168.1.5:49153,192.168.1.1:9,843,843,0,0,0.0694479,0.00694772
background,80211be,nBackground,2,5,7,192.168.1.6:49153,192.168.1.1:9,695,695,0,0,0.0696826,0.00954402
background,80211be,nBackground,2,6,1,192.168.1.3:49153,192.168.1.1:9,994,994,0,0,0.0719423,0.0140475
background,80211be,nBackground,2,6,3,192.168.1.4:49153,192.168.1.1:9,948,948,0,0,0.0705464,0.0116198
background,80211be,nBackground,2,6,4,192.168.1.2:49153,192.168.1.1:9,740,740,0,0,0.0706479,0.0109535
background,80211be,nBackground,2,6,5,192.168.1.6:49153,192.168.1.1:9,880,880,0,0,0.0700837,0.00624686
background,80211be,nBackground,2,6,6,192.168.1.5:49153,192.168.1.1:9,862,862,0,0,0.0727666,0.0146809
background,80211be,nBackground,2,7,1,192.168.1.3:49153,192.168.1.1:9,920,920,0,0,0.0693934,0.00835571
background,80211be,nBackground,2,7,2,192.168.1.4:49153,192.168.1.1:9,906,906,0,0,0.0752778,0.0157851
background,80211be,nBackground,2,7,3,192.168.1.2:49153,192.168.1.1:9,922,922,0,0,0.0688885,0.00652045
background,80211be,nBackground,2,7,4,192.168.1.6:49153,192.168.1.1:9,933,933,0,0,0.0687491,0.00770143
background,80211be,nBackground,2,7,5,192.168.1.5:49153,192.168.1.1:9,950,950,0,0,0.0742371,0.0115122
background,80211be,nBackground,2,8,1,192.168.1.2:49153,192.168.1.1:9,882,882,0,0,0.0721475,0.0143389
background,80211be,nBackground,2,8,2,192.168.1.6:49153,192.168.1.1:9,888,888,0,0,0.0743511,0.0154083
background,80211be,nBackground,2,8,3,192.168.1.5:49153,192.168.1.1:9,820,820,0,0,0.0779165,0.0130681
background,80211be,nBackground,2,8,4,192.168.1.4:49153,192.168.1.1:9,861,861,0,0,0.0723509,0.0148232
background,80211be,nBackground,2,8,5,192.168.1.3:49153,192.168.1.1:9,818,818,0,0,0.0775424,0.0142185
background,80211be,nBackground,2,9,1,192.168.1.3:49153,192.168.1.1:9,835,835,0,0,0.0711938,0.00977491
background,80211be,nBackground,2,9,2,192.168.1.6:49153,192.168.1.1:9,1004,1004,0,0,0.0699742,0.0101604
background,80211be,nBackground,2,9,3,192.168.1.2:49153,192.168.1.1:9,915,915,0,0,0.0686479,0.00781662
background,80211be,nBackground,2,9,4,192.168.1.5:49153,192.168.1.1:9,895,895,0,0,0.0751855,0.0136805
background,80211be,nBackground,2,9,6,192.168.1.4:49153,192.168.1.1:9,904,904,0,0,0.0717062,0.013472
background,80211be,nBackground,2,10,1,192.168.1.4:49153,192.168.1.1:9,947,947,0,0,0.0708221,0.0122798
background,80211be,nBackground,2,10,2,192.168.1.2:49153,192.168.1.1:9,883,883,0,0,0.0701446,0.00902122
background,80211be,nBackground,2,10,3,192.168.1.6:49153,192.168.1.1:9,898,898,0,0,0.0706095,0.0116055
background,80211be,nBackground,2,10,4,192.168.1.3:49153,192.168.1.1:9,929,929,0,0,0.0721275,0.0150108
background,80211be,nBackground,2,10,5,192.168.1.5:49153,192.168.1.1:9,836,836,0,0,0.0715864,0.0104164
background,80211be,nBackground,3,1,1,192.168.1.2:49153,192.168.1.1:9,898,898,0,0,0.0765441,0.0168135
background,80211be,nBackground,3,1,3,192.168.1.4:49153,192.168.1.1:9,970,970,0,0,0.0728023,0.0129948
background,80211be,nBackground,3,1,4,192.168.1.3:49153,192.168.1.1:9,931,931,0,0,0.0796961,0.0137622
background,80211be,nBackground,3,1,6,192.168.1.5:49153,192.168.1.1:9,832,832,0,0,0.0728269,0.0135196
background,80211be,nBackground,3,1,7,192.168.1.6:49153,192.168.1.1:9,713,713,0,0,0.0694767,0.00945945
background,80211be,nBackground,3,2,2,192.168.1.3:49153,192.168.1.1:9,793,793,0,0,0.0742543,0.0185707
background,80211be,nBackground,3,2,3,192.168.1.2:49153,192.168.1.1:9,735,735,0,0,0.0722146,0.0147747
background,80211be,nBackground,3,2,4,192.168.1.5:49153,192.168.1.1:9,865,865,0,0,0.0719511,0.0129902
background,80211be,nBackground,3,2,5,192.168.1.6:49153,192.168.1.1:9,838,838,0,0,0.0717613,0.0114693
background,80211be,nBackground,3,2,6,192.168.1.4:49153,192.168.1.1:9,825,825,0,0,0.0749701,0.0196531
background,80211be,nBackground,3,3,1,192.168.1.3:49153,192.168.1.1:9,908,908,0,0,0.0799526,0.0141873
background,80211be,nBackground,3,3,2,192.168.1.4:49153,192.168.1.1:9,796,796,0,0,0.0769564,0.0236831
background,80211be,nBackground,3,3,4,192.168.1.2:49153,192.168.1.1:9,870,870,0,0,0.0725491,0.0148469
background,80211be,nBackground,3,3,5,192.168.1.6:49153,192.168.1.1:9,784,784,0,0,0.0756369,0.0179537
background,80211be,nBackground,3,3,6,192.168.1.5:49153,192.168.1.1:9,873,873,0,0,0.0714112,0.0126008
background,80211be,nBackground,3,4,1,192.168.1.4:49153,192.168.1.1:9,976,976,0,0,0.0736965,0.0131917
background,80211be,nBackground,3,4,2,192.168.1.2:49153,192.168.1.1:9,868,868,0,0,0.0723323,0.011903
background,80211be,nBackground,3,4,3,192.168.1.3:49153,192.168.1.1:9,796,796,0,0,0.0708477,0.0114505
background,80211be,nBackground,3,4,4,192.168.1.5:49153,192.168.1.1:9,863,863,0,0,0.075784,0.0172462
background,80211be,nBackground,3,4,7,192.168.1.6:49153,192.168.1.1:9,763,763,0,0,0.0711152,0.0118185
background,80211be,nBackground,3,5,2,192.168.1.4:49153,192.168.1.1:9,776,776,0,0,0.0698268,0.0101873
background,80211be,nBackground,3,5,3,192.168.1.2:49153,192.168.1.1:9,744,744,0,0,0.0709946,0.0120026
background,80211be,nBackground,3,5,5,192.168.1.5:49153,192.168.1.1:9,868,868,0,0,0.0706916,0.0103868
background,80211be,nBackground,3,5,6,192.168.1.6:49153,192.168.1.1:9,829,829,0,0,0.0745127,0.0130061
background,80211be,nBackground,3,5,8,192.168.1.3:49153,192.168.1.1:9,942,942,0,0,0.0741827,0.0157093
background,80211be,nBackground,3,6,1,192.168.1.2:49153,192.168.1.1:9,910,910,0,0,0.0739484,0.0180734
background,80211be,nBackground,3,6,3,192.168.1.4:49153,192.168.1.1:9,828,828,0,0,0.0735513,0.0161958
background,80211be,nBackground,3,6,4,192.168.1.3:49153,192.168.1.1:9,935,935,0,0,0.0699697,0.0104582
background,80211be,nBackground,3,6,5,192.168.1.5:49153,192.168.1.1:9,867,867,0,0,0.073959,0.0176627
background,80211be,nBackground,3,6,8,192.168.1.6:49153,192.168.1.1:9,819,819,0,0,0.0715064,0.0132804
background,80211be,nBackground,3,7,1,192.168.1.5:49153,192.168.1.1:9,860,860,0,0,0.0734098,0.0176311
background,80211be,nBackground,3,7,2,192.168.1.6:49153,192.168.1.1:9,874,874,0,0,0.0775858,0.0160306
background,80211be,nBackground,3,7,4,192.168.1.2:49153,192.168.1.1:9,965,965,0,0,0.0722516,0.0146797
background,80211be,nBackground,3,7,5,192.168.1.4:49153,192.168.1.1:9,887,887,0,0,0.0739718,0.0152679
background,80211be,nBackground,3,7,7,192.168.1.3:49153,192.168.1.1:9,795,795,0,0,0.0722623,0.0147206
background,80211be,nBackground,3,8,1,192.168.1.5:49153,192.168.1.1:9,840,840,0,0,0.0721525,0.0115548
background,80211be,nBackground,3,8,2,192.168.1.2:49153,192.168.1.1:9,880,880,0,0,0.0678944,0.00648578
background,80211be,nBackground,3,8,3,192.168.1.4:49153,192.168.1.1:9,845,845,0,0,0.0727781,0.014318
background,80211be,nBackground,3,8,5,192.168.1.3:49153,192.168.1.1:9,997,997,0,0,0.0744559,0.017359
background,80211be,nBackground,3,8,8,192.168.1.6:49153,192.168.1.1:9,822,822,0,0,0.071178,0.0131205
background,80211be,nBackground,3,9,1,192.168.1.3:49153,192.168.1.1:9,816,816,0,0,0.07297,0.012951
background,80211be,nBackground,3,9,3,192.168.1.5:49153,192.168.1.1:9,924,924,0,0,0.0771892,0.0162575
background,80211be,nBackground,3,9,4,192.168.1.2:49153,192.168.1.1:9,900,900,0,0,0.07105,0.0123619
background,80211be,nBackground,3,9,7,192.168.1.4:49153,192.168.1.1:9,795,795,0,0,0.0706815,0.0109942
background,80211be,nBackground,3,9,8,192.168.1.6:49153,192.168.1.1:9,821,821,0,0,0.0679257,0.00588175
background,80211be,nBackground,3,10,1,192.168.1.2:49153,192.168.1.1:9,924,924,0,0,0.0765421,0.0198232
background,80211be,nBackground,3,10,2,192.168.1.5:49153,192.168.1.1:9,933,933,0,0,0.0729572,0.0163799
background,80211be,nBackground,3,10,3,192.168.1.3:49153,192.168.1.1:9,924,924,0,0,0.0729627,0.0163201
background,80211be,nBackground,3,10,5,192.168.1.6:49153,192.168.1.1:9,867,867,0,0,0.0718619,0.0142426
background,80211be,nBackground,3,10,6,192.168.1.4:49153,192.168.1.1:9,700,700,0,0,0.0787888,0.0166849
background,80211be,nBackground,5,1,1,192.168.1.6:49153,192.168.1.1:9,881,881,0,0,0.0735862,0.0157664
background,80211be,nBackground,5,1,2,192.168.1.4:49153,192.168.1.1:9,858,858,0,0,0.0771313,0.0246804
background,80211be,nBackground,5,1,8,192.168.1.5:49153,192.168.1.1:9,931,931,0,0,0.0734725,0.014578
background,80211be,nBackground,5,1,9,192.168.1.3:49153,192.168.1.1:9,665,665,0,0,0.0757115,0.0169878
background,80211be,nBackground,5,1,10,192.168.1.2:49153,192.168.1.1:9,806,806,0,0,0.0733542,0.0169214
background,80211be,nBackground,5,2,1,192.168.1.6:49153,192.168.1.1:9,903,903,0,0,0.0873273,0.0347603
background,80211be,nBackground,5,2,2,192.168.1.3:49153,192.168.1.1:9,881,881,0,0,0.074953,0.0196762
background,80211be,nBackground,5,2,3,192.168.1.5:49153,192.168.1.1:9,998,998,0,0,0.0759447,0.0212563
background,80211be,nBackground,5,2,4,192.168.1.4:49153,192.168.1.1:9,832,832,0,0,0.0734875,0.0113103
background,80211be,nBackground,5,2,8,192.168.1.2:49153,192.168.1.1:9,886,886,0,0,0.0798436,0.0276106
background,80211be,nBackground,5,3,1,192.168.1.6:49153,192.168.1.1:9,837,837,0,0,0.0777723,0.0259485
background,80211be,nBackground,5,3,2,192.168.1.4:49153,192.168.1.1:9,894,894,0,0,0.0793844,0.0232602
background,80211be,nBackground,5,3,4,192.168.1.2:49153,192.168.1.1:9,930,930,0,0,0.0739741,0.0166003
background,80211be,nBackground,5,3,6,192.168.1.3:49153,192.168.1.1:9,822,822,0,0,0.0774086,0.0235441
background,80211be,nBackground,5,3,7,192.168.1.5:49153,192.168.1.1:9,682,682,0,0,0.0762027,0.0137154
background,80211be,nBackground,5,4,1,192.168.1.5:49153,192.168.1.1:9,874,874,0,0,0.0724125,0.0149967
background,80211be,nBackground,5,4,2,192.168.1.4:49153,192.168.1.1:9,932,932,0,0,0.0813715,0.0215695
background,80211be,nBackground,5,4,3,192.168.1.3:49153,192.168.1.1:9,840,840,0,0,0.0771334,0.0229401
background,80211be,nBackground,5,4,6,192.168.1.6:49153,192.168.1.1:9,902,902,0,0,0.0750345,0.0160502
background,80211be,nBackground,5,4,7,192.168.1.2:49153,192.168.1.1:9,870,870,0,0,0.0696514,0.00910074
background,80211be,nBackground,5,5,1,192.168.1.5:49153,192.168.1.1:9,916,916,0,0,0.0805681,0.0188496
background,80211be,nBackground,5,5,2,192.168.1.6:49153,192.168.1.1:9,821,821,0,0,0.0746929,0.0197515
background,80211be,nBackground,5,5,4,192.168.1.2:49153,192.168.1.1:9,942,942,0,0,0.0791791,0.0242122
background,80211be,nBackground,5,5,5,192.168.1.3:49153,192.168.1.1:9,948,948,0,0,0.0780336,0.0221451
background,80211be,nBackground,5,5,6,192.168.1.4:49153,192.168.1.1:9,787,787,0,0,0.076221,0.018838
background,80211be,nBackground,5,6,1,192.168.1.5:49153,192.168.1.1:9,899,899,0,0,0.0780548,0.0223011
background,80211be,nBackground,5,6,2,192.168.1.6:49153,192.168.1.1:9,810,810,0,0,0.0947754,0.0338613
background,80211be,nBackground,5,6,3,192.168.1.4:49153,192.168.1.1:9,806,806,0,0,0.0761994,0.020108
background,80211be,nBackground,5,6,4,192.168.1.3:49153,192.168.1.1:9,728,728,0,0,0.0823593,0.0316634
background,80211be,nBackground,5,6,5,192.168.1.2:49153,192.168.1.1:9,962,962,0,0,0.080592,0.0272703
background,80211be,nBackground,5,7,1,192.168.1.6:49153,192.168.1.1:9,1007,1007,0,0,0.0722944,0.0151752
background,80211be,nBackground,5,7,2,192.168.1.3:49153,192.168.1.1:9,844,844,0,0,0.0732215,0.0163316
background,80211be,nBackground,5,7,4,192.168.1.4:49153,192.168.1.1:9,814,814,0,0,0.0819782,0.0288878
background,80211be,nBackground,5,7,6,192.168.1.2:49153,192.168.1.1:9,968,968,0,0,0.0738165,0.0179581
background,80211be,nBackground,5,7,7,192.168.1.5:49153,192.168.1.1:9,892,892,0,0,0.078322,0.0213195
background,80211be,nBackground,5,8,1,192.168.1.6:49153,192.168.1.1:9,859,859,0,0,0.0774439,0.0207836
background,80211be,nBackground,5,8,2,192.168.1.5:49153,192.168.1.1:9,840,840,0,0,0.0778203,0.0221788
background,80211be,nBackground,5,8,4,192.168.1.2:49153,192.168.1.1:9,913,913,0,0,0.085092,0.025619
background,80211be,nBackground,5,8,5,192.168.1.3:49153,192.168.1.1:9,934,934,0,0,0.0726808,0.0161445
background,80211be,nBackground,5,8,7,192.168.1.4:49153,192.168.1.1:9,839,839,0,0,0.0837852,0.0301486
background,80211be,nBackground,5,9,1,192.168.1.3:49153,192.168.1.1:9,888,888,0,0,0.0763662,0.017584
background,80211be,nBackground,5,9,2,192.168.1.5:49153,192.168.1.1:9,739,739,0,0,0.0758592,0.0221403
background,80211be,nBackground,5,9,3,192.168.1.2:49153,192.168.1.1:9,943,943,0,0,0.077855,0.0263984
background,80211be,nBackground,5,9,4,192.168.1.6:49153,192.168.1.1:9,914,914,0,0,0.0704444,0.0104441
background,80211be,nBackground,5,9,5,192.168.1.4:49153,192.168.1.1:9,914,914,0,0,0.0737006,0.0177532
