scenario,standard,param_name,param_value,rng_run,flow_id,src,dst,txPkts,rxPkts,lost,lossRate_pct,meanDelay_ms,jitter_ms
capacity,80211be,nMidi,12,5,3,192.168.1.9:49153,192.168.1.1:9,952,952,0,0,0.0749956,0.0112612
capacity,80211be,nMidi,12,5,4,192.168.1.4:49153,192.168.1.1:9,936,936,0,0,0.0847843,0.0122219
capacity,80211be,nMidi,12,5,5,192.168.1.11:49153,192.168.1.1:9,854,854,0,0,0.0695844,0.00747781
capacity,80211be,nMidi,12,5,6,192.168.1.13:49153,192.168.1.1:9,827,827,0,0,0.0770734,0.0090649
capacity,80211be,nMidi,12,5,7,192.168.1.2:49153,192.168.1.1:9,845,845,0,0,0.0849129,0.0184804
capacity,80211be,nMidi,12,5,8,192.168.1.12:49153,192.168.1.1:9,958,958,0,0,0.0750735,0.00779202
capacity,80211be,nMidi,12,5,9,192.168.1.3:49153,192.168.1.1:9,898,898,0,0,0.078557,0.0117097
capacity,80211be,nMidi,12,5,10,192.168.1.6:49153,192.168.1.1:9,919,919,0,0,0.0678484,0.00588751
capacity,80211be,nMidi,12,5,11,192.168.1.5:49153,192.168.1.1:9,798,798,0,0,0.0864602,0.0148601
capacity,80211be,nMidi,12,5,12,192.168.1.10:49153,192.168.1.1:9,848,848,0,0,0.0725682,0.00717278
capacity,80211be,nMidi,12,6,1,192.168.1.12:49153,192.168.1.1:9,855,855,0,0,0.0761815,0.00740689
capacity,80211be,nMidi,12,6,2,192.168.1.9:49153,192.168.1.1:9,822,822,0,0,0.0718423,0.00625395
capacity,80211be,nMidi,12,6,3,192.168.1.5:49153,192.168.1.1:9,852,852,0,0,0.0764061,0.00933091
capacity,80211be,nMidi,12,6,4,192.168.1.11:49153,192.168.1.1:9,866,866,0,0,0.0668081,0.00305788
capacity,80211be,nMidi,12,6,5,192.168.1.2:49153,192.168.1.1:9,806,806,0,0,0.0731936,0.0102473
capacity,80211be,nMidi,12,6,6,192.168.1.7:49153,192.168.1.1:9,831,831,0,0,0.0801112,0.00798186
capacity,80211be,nMidi,12,6,7,192.168.1.6:49153,192.168.1.1:9,941,941,0,0,0.0834508,0.0131439
capacity,80211be,nMidi,12,6,8,192.168.1.8:49153,192.168.1.1:9,1050,1050,0,0,0.0733893,0.00711427
capacity,80211be,nMidi,12,6,9,192.168.1.3:49153,192.168.1.1:9,828,828,0,0,0.0717561,0.00682327
capacity,80211be,nMidi,12,6,10,192.168.1.10:49153,192.168.1.1:9,930,930,0,0,0.0742946,0.00745929
capacity,80211be,nMidi,12,6,11,192.168.1.13:49153,192.168.1.1:9,938,938,0,0,0.0693819,0.00649087
capacity,80211be,nMidi,12,6,12,192.168.1.4:49153,192.168.1.1:9,769,769,0,0,0.080474,0.00959562
capacity,80211be,nMidi,12,7,1,192.168.1.9:49153,192.168.1.1:9,940,940,0,0,0.0670544,0.00353696
capacity,80211be,nMidi,12,7,2,192.168.1.8:49153,192.168.1.1:9,764,764,0,0,0.0783512,0.011051
capacity,80211be,nMidi,12,7,3,192.168.1.13:49153,192.168.1.1:9,839,839,0,0,0.0731704,0.00939093
capacity,80211be,nMidi,12,7,4,192.168.1.2:49153,192.168.1.1:9,953,953,0,0,0.0676858,0.00469921
capacity,80211be,nMidi,12,7,5,192.168.1.5:49153,192.168.1.1:9,768,768,0,0,0.0679731,0.00478814
capacity,80211be,nMidi,12,7,6,192.168.1.12:49153,192.168.1.1:9,804,804,0,0,0.0797423,0.0116576
capacity,80211be,nMidi,12,7,7,192.168.1.3:49153,192.168.1.1:9,816,816,0,0,0.0710866,0.00580275
capacity,80211be,nMidi,12,7,8,192.168.1.10:49153,192.168.1.1:9,833,833,0,0,0.0719933,0.00817362
capacity,80211be,nMidi,12,7,9,192.168.1.7:49153,192.168.1.1:9,864,864,0,0,0.0687606,0.00707821
capacity,80211be,nMidi,12,7,10,192.168.1.11:49153,192.168.1.1:9,896,896,0,0,0.0757576,0.00654826
capacity,80211be,nMidi,12,7,11,192.168.1.6:49153,192.168.1.1:9,934,934,0,0,0.0701249,0.00706612
capacity,80211be,nMidi,12,7,12,192.168.1.4:49153,192.168.1.1:9,851,851,0,0,0.0698422,0.00553567
capacity,80211be,nMidi,12,8,1,192.168.1.4:49153,192.168.1.1:9,765,765,0,0,0.0918123,0.0215449
capacity,80211be,nMidi,12,8,2,192.168.1.5:49153,192.168.1.1:9,862,862,0,0,0.0673494,0.00445579
capacity,80211be,nMidi,12,8,3,192.168.1.8:49153,192.168.1.1:9,815,815,0,0,0.0736093,0.00846468
capacity,80211be,nMidi,12,8,4,192.168.1.9:49153,192.168.1.1:9,863,863,0,0,0.0785002,0.0107489
capacity,80211be,nMidi,12,8,5,192.168.1.7:49153,192.168.1.1:9,990,990,0,0,0.0777265,0.00811812
capacity,80211be,nMidi,12,8,6,192.168.1.6:49153,192.168.1.1:9,829,829,0,0,0.0713089,0.00928078
capacity,80211be,nMidi,12,8,7,192.168.1.12:49153,192.168.1.1:9,944,944,0,0,0.0874104,0.0172611
capacity,80211be,nMidi,12,8,8,192.168.1.13:49153,192.168.1.1:9,910,910,0,0,0.0694622,0.00563566
capacity,80211be,nMidi,12,8,9,192.168.1.10:49153,192.168.1.1:9,840,840,0,0,0.0818237,0.0118759
capacity,80211be,nMidi,12,8,10,192.168.1.11:49153,192.168.1.1:9,997,997,0,0,0.0670268,0.00440649
capacity,80211be,nMidi,12,8,11,192.168.1.3:49153,192.168.1.1:9,808,808,0,0,0.0717856,0.00531992
capacity,80211be,nMidi,12,8,12,192.168.1.2:49153,192.168.1.1:9,866,866,0,0,0.0796865,0.0147646
capacity,80211be,nMidi,12,9,1,192.168.1.4:49153,192.168.1.1:9,862,862,0,0,0.0742109,0.0061536
capacity,80211be,nMidi,12,9,2,192.168.1.9:49153,192.168.1.1:9,817,817,0,0,0.0682802,0.0062031
capacity,80211be,nMidi,12,9,3,192.168.1.2:49153,192.168.1.1:9,818,818,0,0,0.0664761,0.00363448
capacity,80211be,nMidi,12,9,4,192.168.1.6:49153,192.168.1.1:9,943,943,0,0,0.0736511,0.0059907
capacity,80211be,nMidi,12,9,5,192.168.1.10:49153,192.168.1.1:9,770,770,0,0,0.0681015,0.0063303
capacity,80211be,nMidi,12,9,6,192.168.1.13:49153,192.168.1.1:9,744,744,0,0,0.0691843,0.00655424
capacity,80211be,nMidi,12,9,7,192.168.1.5:49153,192.168.1.1:9,930,930,0,0,0.0699852,0.00638586
capacity,80211be,nMidi,12,9,8,192.168.1.11:49153,192.168.1.1:9,704,704,0,0,0.0690704,0.00818712
capacity,80211be,nMidi,12,9,9,192.168.1.7:49153,192.168.1.1:9,876,876,0,0,0.076195,0.00666977
capacity,80211be,nMidi,12,9,10,192.168.1.3:49153,192.168.1.1:9,875,875,0,0,0.0719237,0.00770887
capacity,80211be,nMidi,12,9,11,192.168.1.8:49153,192.168.1.1:9,859,859,0,0,0.0696082,0.00565847
capacity,80211be,nMidi,12,9,12,192.168.1.12:49153,192.168.1.1:9,945,945,0,0,0.0816775,0.00973144
capacity,80211be,nMidi,12,10,1,192.168.1.2:49153,192.168.1.1:9,851,851,0,0,0.0810347,0.00996513
capacity,80211be,nMidi,12,10,2,192.168.1.7:49153,192.168.1.1:9,977,977,0,0,0.0696142,0.00706426
capacity,80211be,nMidi,12,10,3,192.168.1.5:49153,192.168.1.1:9,961,961,0,0,0.069512,0.00489358
capacity,80211be,nMidi,12,10,4,192.168.1.13:49153,192.168.1.1:9,911,911,0,0,0.0755277,0.012053
capacity,80211be,nMidi,12,10,5,192.168.1.10:49153,192.168.1.1:9,884,884,0,0,0.0858329,0.0102653
capacity,80211be,nMidi,12,10,6,192.168.1.3:49153,192.168.1.1:9,993,993,0,0,0.0775229,0.00733953
capacity,80211be,nMidi,12,10,7,192.168.1.9:49153,192.168.1.1:9,913,913,0,0,0.0700741,0.00598513
capacity,80211be,nMidi,12,10,8,192.168.1.12:49153,192.168.1.1:9,924,924,0,0,0.0734789,0.00583589
capacity,80211be,nMidi,12,10,9,192.168.1.4:49153,192.168.1.1:9,725,725,0,0,0.0711483,0.00785936
capacity,80211be,nMidi,12,10,10,192.168.1.6:49153,192.168.1.1:9,902,902,0,0,0.0741256,0.00673389
capacity,80211be,nMidi,12,10,11,192.168.1.8:49153,192.168.1.1:9,690,690,0,0,0.0745456,0.0104233
capacity,80211be,nMidi,12,10,12,192.168.1.11:49153,192.168.1.1:9,821,821,0,0,0.0685451,0.00461146
